date,district,precipitation,year,month,day,week,lag_30,precipitation_risk,temp_max,temp_mean,temp_min,humidity_max,humidity_mean,humidity_min,cloud_cover,temperature_risk,malaria_risk
2010-09-07,BOANE,0,2010,9,7,37,5.04788780212402,FALSE,23,21,19,88,69,57,5,0.5,0.25
2010-09-08,BOANE,0,2010,9,8,37,5.04788780212402,FALSE,23,20,18,78,70,57,5,0,0
2010-09-09,BOANE,0,2010,9,9,37,2.38529133796692,FALSE,27,23,20,83,71,48,5,0.5,0.25
2010-09-10,BOANE,0,2010,9,10,37,2.38529133796692,FALSE,27,22,18,88,72,47,3,0,0
2010-09-11,BOANE,2.91880917549133,2010,9,11,37,2.91880917549133,FALSE,22,19,16,82,68,57,5,0,0
2010-09-12,BOANE,0,2010,9,12,38,2.91880917549133,FALSE,26,19,13,88,75,42,3,0,0
2010-09-13,BOANE,0,2010,9,13,38,2.91880917549133,FALSE,29,21,14,88,70,37,1,0,0
2010-09-14,BOANE,0,2010,9,14,38,2.91880917549133,FALSE,37,26,14,88,50,12,NA,0,0
2010-09-15,BOANE,0,2010,9,15,38,2.91880917549133,FALSE,39,29,19,49,21,8,1,0.5,0.25
2010-09-16,BOANE,5.04576635360718,2010,9,16,38,7.96457552909851,FALSE,27,23,19,88,63,16,4,0.5,0.25
2010-09-17,BOANE,0,2010,9,17,38,7.96457552909851,FALSE,25,21,18,88,68,54,6,0,0
2010-09-18,BOANE,0,2010,9,18,38,7.96457552909851,FALSE,33,24,16,88,69,23,3,0,0
2010-09-19,BOANE,0,2010,9,19,39,7.96457552909851,FALSE,34,26,17,94,70,24,NA,0,0
2010-09-20,BOANE,0,2010,9,20,39,7.96457552909851,FALSE,29,23,17,94,74,45,1,0,0
2010-09-21,BOANE,0,2010,9,21,39,7.96457552909851,FALSE,33,26,18,88,67,28,1,0,0
2010-09-22,BOANE,0,2010,9,22,39,7.96457552909851,FALSE,28,24,21,83,66,54,2,0.5,0.25
2010-09-23,BOANE,0,2010,9,23,39,7.96457552909851,FALSE,27,22,18,83,67,39,2,0,0
2010-09-24,BOANE,0,2010,9,24,39,7.96457552909851,FALSE,38,29,21,88,67,24,4,0.5,0.25
2010-09-25,BOANE,0,2010,9,25,39,7.96457552909851,FALSE,28,23,19,88,69,48,2,0.5,0.25
2010-09-26,BOANE,0,2010,9,26,40,7.96457552909851,FALSE,34,27,20,94,68,34,5,0.5,0.25
2010-09-27,BOANE,0,2010,9,27,40,7.96457552909851,FALSE,26,23,19,83,64,47,6,0.5,0.25
2010-09-28,BOANE,0,2010,9,28,40,7.96457552909851,FALSE,25,21,18,83,62,44,4,0,0
2010-09-29,BOANE,0,2010,9,29,40,7.96457552909851,FALSE,26,20,15,88,63,44,2,0,0
2010-09-30,BOANE,0,2010,9,30,40,7.96457552909851,FALSE,32,23,16,88,64,29,NA,0,0
2010-10-01,BOANE,0,2010,10,1,40,7.96457552909851,FALSE,36,27,18,88,64,22,NA,0,0
2010-10-02,BOANE,0,2010,10,2,40,7.96457552909851,FALSE,31,26,20,88,67,33,NA,0.5,0.25
2010-10-03,BOANE,0,2010,10,3,41,7.96457552909851,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-04,BOANE,0,2010,10,4,41,7.96457552909851,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-05,BOANE,0,2010,10,5,41,7.96457552909851,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-06,BOANE,0,2010,10,6,41,7.96457552909851,FALSE,26,NA,26,61,61,61,6,1,0.5
2010-10-07,BOANE,0,2010,10,7,41,7.96457552909851,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-08,BOANE,9.40049648284912,2010,10,8,41,17.3650720119476,FALSE,27,24,23,83,70,57,1,1,0.5
2010-10-09,BOANE,9.40049648284912,2010,10,9,41,26.7655684947967,FALSE,26,23,21,88,78,65,4,0.5,0.25
2010-10-10,BOANE,0,2010,10,10,42,26.7655684947967,FALSE,30,26,22,89,73,55,2,0.5,0.25
2010-10-11,BOANE,11.3174953460693,2010,10,11,42,38.083063840866,FALSE,40,32,24,83,61,17,1,0,0
2010-10-12,BOANE,0,2010,10,12,42,35.1642546653747,FALSE,28,24,21,83,71,61,5,0.5,0.25
2010-10-13,BOANE,0,2010,10,13,42,35.1642546653747,FALSE,24,21,19,94,84,69,5,0.5,0.25
2010-10-14,BOANE,0,2010,10,14,42,35.1642546653747,FALSE,32,27,22,94,86,62,6,0.5,0.25
2010-10-15,BOANE,0,2010,10,15,42,35.1642546653747,FALSE,24,20,16,94,86,77,6,0,0
2010-10-16,BOANE,0,2010,10,16,42,35.1642546653747,FALSE,24,20,16,88,66,50,5,0,0
2010-10-17,BOANE,0,2010,10,17,43,30.1184883117675,FALSE,31,23,17,82,63,39,3,0,0
2010-10-18,BOANE,0,2010,10,18,43,30.1184883117675,FALSE,27,22,17,88,64,44,2,0,0
2010-10-19,BOANE,4.89345073699951,2010,10,19,43,35.011939048767,FALSE,30,24,19,88,70,37,3,0.5,0.25
2010-10-20,BOANE,0,2010,10,20,43,35.011939048767,FALSE,29,24,21,83,65,42,3,0.5,0.25
2010-10-21,BOANE,0,2010,10,21,43,35.011939048767,FALSE,35,28,22,88,62,28,1,0.5,0.25
2010-10-22,BOANE,3.65262341499329,2010,10,22,43,38.6645624637603,FALSE,36,28,21,94,67,28,2,0.5,0.25
2010-10-23,BOANE,0,2010,10,23,43,38.6645624637603,FALSE,29,27,24,89,83,62,5,1,0.5
2010-10-24,BOANE,3.65262341499329,2010,10,24,44,42.3171858787536,FALSE,31,27,24,94,77,55,5,1,0.5
2010-10-25,BOANE,0,2010,10,25,44,42.3171858787536,FALSE,42,32,23,94,59,19,1,0,0
2010-10-26,BOANE,0,2010,10,26,44,42.3171858787536,FALSE,25,23,21,65,58,47,6,0.5,0.25
2010-10-27,BOANE,0,2010,10,27,44,42.3171858787536,FALSE,26,22,19,69,61,44,4,0.5,0.25
2010-10-28,BOANE,2.26003456115723,2010,10,28,44,44.5772204399109,FALSE,28,24,20,88,77,62,4,0.5,0.25
2010-10-29,BOANE,0,2010,10,29,44,44.5772204399109,FALSE,26,22,19,78,64,51,4,0.5,0.25
2010-10-30,BOANE,2.26003456115723,2010,10,30,44,46.8372550010681,FALSE,29,23,18,83,71,51,2,0,0
2010-10-31,BOANE,6.78010368347168,2010,10,31,45,53.6173586845398,FALSE,27,24,22,88,78,58,5,0.5,0.25
2010-11-01,BOANE,0,2010,11,1,45,53.6173586845398,FALSE,27,23,20,88,76,61,4,0.5,0.25
2010-11-02,BOANE,0,2010,11,2,45,53.6173586845398,FALSE,34,27,20,89,70,30,1,0.5,0.25
2010-11-03,BOANE,0,2010,11,3,45,53.6173586845398,FALSE,38,30,22,88,56,16,NA,0.5,0.25
2010-11-04,BOANE,3.88367366790771,2010,11,4,45,57.5010323524475,FALSE,37,30,24,83,59,29,1,0.5,0.25
2010-11-05,BOANE,19.4183692932129,2010,11,5,45,76.9194016456604,FALSE,30,27,23,94,80,62,4,1,0.5
2010-11-06,BOANE,23.7134342193604,2010,11,6,45,100.632835865021,TRUE,35,29,22,88,69,39,4,0.5,0.75
2010-11-07,BOANE,0,2010,11,7,46,100.632835865021,TRUE,27,23,21,94,72,54,5,0.5,0.75
2010-11-08,BOANE,0,2010,11,8,46,91.2323393821717,TRUE,28,24,22,83,77,66,6,0.5,0.75
2010-11-09,BOANE,15.8089551925659,2010,11,9,46,97.6407980918884,TRUE,34,29,25,89,71,49,4,0.5,0.75
2010-11-10,BOANE,0,2010,11,10,46,97.6407980918884,TRUE,25,22,19,94,88,69,4,0.5,0.75
2010-11-11,BOANE,0,2010,11,11,46,86.3233027458191,TRUE,27,23,19,94,76,58,4,0.5,0.75
2010-11-12,BOANE,0,2010,11,12,46,86.3233027458191,TRUE,40,31,22,94,61,27,2,0,0.5
2010-11-13,BOANE,2.93600368499756,2010,11,13,46,89.2593064308167,TRUE,28,24,22,78,64,48,5,0.5,0.75
2010-11-14,BOANE,2.93600368499756,2010,11,14,47,92.1953101158143,TRUE,27,24,21,94,74,58,5,0.5,0.75
2010-11-15,BOANE,0,2010,11,15,47,92.1953101158143,TRUE,28,24,21,88,70,51,3,0.5,0.75
2010-11-16,BOANE,7.86468887329102,2010,11,16,47,100.059998989105,TRUE,33,27,20,88,70,46,3,0.5,0.75
2010-11-17,BOANE,3.93234443664551,2010,11,17,47,103.992343425751,TRUE,24,22,20,88,82,69,6,0.5,0.75
2010-11-18,BOANE,0,2010,11,18,47,103.992343425751,TRUE,25,21,18,78,65,50,5,0,0.5
2010-11-19,BOANE,0,2010,11,19,47,99.0988926887513,TRUE,27,23,20,83,69,51,5,0.5,0.75
2010-11-20,BOANE,0,2010,11,20,47,99.0988926887513,TRUE,29,26,22,83,68,48,3,0.5,0.75
2010-11-21,BOANE,0,2010,11,21,48,99.0988926887513,TRUE,23,NA,23,88,88,88,3,1,1
2010-11-22,BOANE,0,2010,11,22,48,95.446269273758,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-23,BOANE,5.24995803833008,2010,11,23,48,100.696227312088,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-24,BOANE,2.62497901916504,2010,11,24,48,99.6685829162598,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-25,BOANE,0,2010,11,25,48,99.6685829162598,TRUE,26,24,23,83,71,65,5,1,1
2010-11-26,BOANE,11.6628360748291,2010,11,26,48,111.331418991089,TRUE,29,24,21,94,77,62,4,0.5,0.75
2010-11-27,BOANE,0,2010,11,27,48,111.331418991089,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-28,BOANE,5.83141803741455,2010,11,28,49,114.902802467346,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-29,BOANE,5.83141803741455,2010,11,29,49,120.734220504761,TRUE,24,NA,24,100,100,100,6,1,1
2010-11-30,BOANE,0,2010,11,30,49,118.474185943604,TRUE,26,NA,26,65,65,65,6,1,1
2010-12-01,BOANE,0,2010,12,1,49,111.694082260132,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-02,BOANE,6.83726644515991,2010,12,2,49,118.531348705292,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-03,BOANE,20.5117988586426,2010,12,3,49,139.043147563934,TRUE,27,27,27,89,87,84,6,1,1
2010-12-04,BOANE,6.83726644515991,2010,12,4,49,145.880414009094,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-05,BOANE,0,2010,12,5,50,141.996740341187,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-06,BOANE,0,2010,12,6,50,122.578371047974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-07,BOANE,0,2010,12,7,50,98.8649368286133,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-08,BOANE,0,2010,12,8,50,98.8649368286133,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-09,BOANE,12.3915414810181,2010,12,9,50,111.256478309631,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-10,BOANE,0,2010,12,10,50,95.4475231170655,TRUE,29,26,24,94,74,62,5,1,1
2010-12-11,BOANE,16.9773578643799,2010,12,11,50,112.424880981445,TRUE,31,NA,31,55,55,55,1,1,1
2010-12-12,BOANE,5.65911912918091,2010,12,12,51,118.084000110626,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-13,BOANE,11.3182382583618,2010,12,13,51,129.402238368988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-14,BOANE,0,2010,12,14,51,126.466234683991,TRUE,31,28,25,84,77,66,6,1,1
2010-12-15,BOANE,0,2010,12,15,51,123.530230998993,TRUE,26,24,23,94,81,69,6,1,1
2010-12-16,BOANE,20.8248901367188,2010,12,16,51,144.355121135712,TRUE,29,26,22,100,89,70,5,0.5,0.75
2010-12-17,BOANE,0,2010,12,17,51,136.490432262421,TRUE,37,30,24,100,77,50,4,0.5,0.75
2010-12-18,BOANE,0,2010,12,18,51,132.558087825775,TRUE,30,27,24,94,81,74,5,1,1
2010-12-19,BOANE,0,2010,12,19,52,132.558087825775,TRUE,29,27,25,89,80,66,6,1,1
2010-12-20,BOANE,0,2010,12,20,52,132.558087825775,TRUE,28,26,23,94,76,62,4,1,1
2010-12-21,BOANE,0,2010,12,21,52,132.558087825775,TRUE,28,24,21,94,81,70,5,0.5,0.75
2010-12-22,BOANE,8.42758464813232,2010,12,22,52,140.985672473908,TRUE,33,28,23,100,80,49,4,0.5,0.75
2010-12-23,BOANE,8.42758464813232,2010,12,23,52,149.41325712204,TRUE,40,32,25,89,63,35,3,0,0.5
2010-12-24,BOANE,0,2010,12,24,52,144.16329908371,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-25,BOANE,8.42758464813232,2010,12,25,52,149.965904712677,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-26,BOANE,0,2010,12,26,53,149.965904712677,TRUE,27,26,25,78,71,65,5,1,1
2010-12-27,BOANE,0,2010,12,27,53,138.303068637848,TRUE,30,26,21,88,72,55,2,0.5,0.75
2010-12-28,BOANE,0,2010,12,28,53,138.303068637848,TRUE,39,31,23,94,77,42,3,0.5,0.75
2010-12-29,BOANE,0,2010,12,29,53,132.471650600433,TRUE,34,30,26,94,76,52,2,0.5,0.75
2010-12-30,BOANE,25.8609066009521,2010,12,30,53,152.501139163971,TRUE,34,28,23,94,80,66,2,0.5,0.75
2010-12-31,BOANE,0,2010,12,31,53,152.501139163971,TRUE,32,27,23,94,76,55,4,0.5,0.75
2011-01-01,BOANE,0,2011,1,1,1,152.501139163971,TRUE,32,29,26,89,69,52,3,0.5,0.75
2011-01-02,BOANE,0,2011,1,2,2,145.663872718811,TRUE,33,29,25,89,71,55,2,0.5,0.75
2011-01-03,BOANE,0,2011,1,3,2,125.152073860168,TRUE,32,29,26,89,71,52,3,0.5,0.75
2011-01-04,BOANE,0,2011,1,4,2,118.314807415009,TRUE,29,27,24,89,76,66,6,1,1
2011-01-05,BOANE,0,2011,1,5,2,118.314807415009,TRUE,29,26,22,94,80,58,6,0.5,0.75
2011-01-06,BOANE,0,2011,1,6,2,118.314807415009,TRUE,27,23,21,100,85,69,7,0.5,0.75
2011-01-07,BOANE,0,2011,1,7,2,118.314807415009,TRUE,29,24,21,94,80,58,5,0.5,0.75
2011-01-08,BOANE,0,2011,1,8,2,118.314807415009,TRUE,31,26,22,89,74,55,4,0.5,0.75
2011-01-09,BOANE,28.6301860809326,2011,1,9,3,134.553452014923,TRUE,32,27,23,94,78,55,3,0.5,0.75
2011-01-10,BOANE,0,2011,1,10,3,134.553452014923,TRUE,31,28,25,94,80,66,5,1,1
2011-01-11,BOANE,20.664587020874,2011,1,11,3,138.240681171417,TRUE,31,27,23,94,71,43,5,1,1
2011-01-12,BOANE,0,2011,1,12,3,132.581562042236,TRUE,29,26,23,88,68,55,6,1,1
2011-01-13,BOANE,0,2011,1,13,3,121.263323783874,TRUE,28,24,22,94,86,74,7,0.5,0.75
2011-01-14,BOANE,0,2011,1,14,3,121.263323783874,TRUE,31,27,24,94,84,70,5,1,1
2011-01-15,BOANE,30.996883392334,2011,1,15,3,152.260207176208,TRUE,28,24,23,100,90,74,2,1,1
2011-01-16,BOANE,0,2011,1,16,4,131.43531703949,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-17,BOANE,0,2011,1,17,4,131.43531703949,TRUE,31,27,24,94,79,66,5,1,1
2011-01-18,BOANE,0,2011,1,18,4,131.43531703949,TRUE,32,27,23,94,77,55,5,0.5,0.75
2011-01-19,BOANE,0,2011,1,19,4,131.43531703949,TRUE,34,29,25,94,77,49,3,0.5,0.75
2011-01-20,BOANE,28.203031539917,2011,1,20,4,159.638348579407,TRUE,36,30,25,94,74,44,2,0.5,0.75
2011-01-21,BOANE,0,2011,1,21,4,159.638348579407,TRUE,30,28,25,83,70,58,5,1,1
2011-01-22,BOANE,0,2011,1,22,4,151.210763931274,TRUE,36,30,24,89,68,44,2,0.5,0.75
2011-01-23,BOANE,16.6116313934326,2011,1,23,5,159.394810676575,TRUE,35,30,26,89,74,56,3,0.5,0.75
2011-01-24,BOANE,0,2011,1,24,5,159.394810676575,TRUE,32,28,24,94,72,52,6,0.5,0.75
2011-01-25,BOANE,0,2011,1,25,5,150.967226028442,TRUE,31,27,23,94,75,55,5,1,1
2011-01-26,BOANE,12.2168979644775,2011,1,26,5,163.18412399292,TRUE,27,24,23,94,87,74,7,1,1
2011-01-27,BOANE,0,2011,1,27,5,163.18412399292,TRUE,31,27,23,94,74,55,6,1,1
2011-01-28,BOANE,0,2011,1,28,5,163.18412399292,TRUE,29,26,23,83,69,55,5,1,1
2011-01-29,BOANE,0,2011,1,29,5,163.18412399292,TRUE,31,26,22,83,62,43,3,0.5,0.75
2011-01-30,BOANE,0,2011,1,30,6,137.323217391968,TRUE,32,26,21,83,61,33,2,0.5,0.75
2011-01-31,BOANE,0,2011,1,31,6,137.323217391968,TRUE,32,26,21,88,65,48,3,0.5,0.75
2011-02-01,BOANE,0,2011,2,1,6,137.323217391968,TRUE,32,27,23,83,64,43,3,0.5,0.75
2011-02-02,BOANE,0,2011,2,2,6,137.323217391968,TRUE,31,27,23,83,61,45,3,1,1
2011-02-03,BOANE,0,2011,2,3,6,137.323217391968,TRUE,31,26,22,89,70,46,5,0.5,0.75
2011-02-04,BOANE,3.32678890228271,2011,2,4,6,140.65000629425,TRUE,31,27,23,83,64,49,4,1,1
2011-02-05,BOANE,0,2011,2,5,6,140.65000629425,TRUE,31,27,23,88,63,40,3,1,1
2011-02-06,BOANE,0,2011,2,6,7,140.65000629425,TRUE,32,27,23,88,68,46,3,0.5,0.75
2011-02-07,BOANE,0,2011,2,7,7,140.65000629425,TRUE,33,29,25,83,65,43,3,0.5,0.75
2011-02-08,BOANE,0,2011,2,8,7,140.65000629425,TRUE,33,28,24,83,63,38,2,0.5,0.75
2011-02-09,BOANE,0,2011,2,9,7,112.019820213318,TRUE,33,28,23,88,65,36,2,0.5,0.75
2011-02-10,BOANE,0,2011,2,10,7,112.019820213318,TRUE,32,28,24,83,67,49,4,0.5,0.75
2011-02-11,BOANE,0,2011,2,11,7,91.3552331924438,TRUE,32,27,23,88,68,46,2,0.5,0.75
2011-02-12,BOANE,0,2011,2,12,7,91.3552331924438,TRUE,31,28,25,89,69,55,5,1,1
2011-02-13,BOANE,0,2011,2,13,8,91.3552331924438,TRUE,32,28,24,83,60,46,3,0.5,0.75
2011-02-14,BOANE,0,2011,2,14,8,91.3552331924438,TRUE,31,27,23,89,70,46,5,1,1
2011-02-15,BOANE,0,2011,2,15,8,60.3583498001098,FALSE,30,27,23,94,74,45,4,1,0.5
2011-02-16,BOANE,0,2011,2,16,8,60.3583498001098,FALSE,31,27,23,88,70,49,3,1,0.5
2011-02-17,BOANE,5.71369457244873,2011,2,17,8,66.0720443725585,FALSE,30,27,23,94,75,55,6,1,0.5
2011-02-18,BOANE,0,2011,2,18,8,66.0720443725585,FALSE,35,28,22,88,64,39,3,0.5,0.25
2011-02-19,BOANE,0,2011,2,19,8,66.0720443725585,FALSE,33,28,23,89,69,43,4,0.5,0.25
2011-02-20,BOANE,0,2011,2,20,9,37.8690128326415,FALSE,31,27,24,89,72,52,6,1,0.5
2011-02-21,BOANE,0,2011,2,21,9,37.8690128326415,FALSE,31,26,22,89,70,49,2,0.5,0.25
2011-02-22,BOANE,0,2011,2,22,9,37.8690128326415,FALSE,31,27,23,83,66,35,1,1,0.5
2011-02-23,BOANE,0,2011,2,23,9,21.2573814392089,FALSE,31,27,24,83,65,49,5,1,0.5
2011-02-24,BOANE,0,2011,2,24,9,21.2573814392089,FALSE,23,22,22,78,78,78,6,0.5,0.25
2011-02-25,BOANE,5.37934017181396,2011,2,25,9,26.6367216110229,FALSE,29,24,20,100,75,55,4,0.5,0.25
2011-02-26,BOANE,0,2011,2,26,9,14.4198236465454,FALSE,30,28,26,70,59,51,3,1,0.5
2011-02-27,BOANE,0,2011,2,27,10,14.4198236465454,FALSE,31,26,22,88,66,43,2,0.5,0.25
2011-02-28,BOANE,0,2011,2,28,10,14.4198236465454,FALSE,30,26,22,83,65,45,2,0.5,0.25
2011-03-01,BOANE,0,2011,3,1,10,14.4198236465454,FALSE,30,26,22,78,57,43,3,0.5,0.25
2011-03-02,BOANE,0,2011,3,2,10,14.4198236465454,FALSE,31,26,20,83,62,37,1,0.5,0.25
2011-03-03,BOANE,0,2011,3,3,10,14.4198236465454,FALSE,32,26,21,83,68,49,2,0.5,0.25
2011-03-04,BOANE,0,2011,3,4,10,14.4198236465454,FALSE,32,27,23,89,68,38,2,0.5,0.25
2011-03-05,BOANE,0,2011,3,5,10,14.4198236465454,FALSE,31,26,22,88,60,38,3,0.5,0.25
2011-03-06,BOANE,0,2011,3,6,11,14.4198236465454,FALSE,31,26,22,94,66,49,3,0.5,0.25
2011-03-07,BOANE,0,2011,3,7,11,11.0930347442627,FALSE,32,27,22,88,68,40,3,0.5,0.25
2011-03-08,BOANE,0,2011,3,8,11,11.0930347442627,FALSE,32,27,23,89,68,49,3,0.5,0.25
2011-03-09,BOANE,0,2011,3,9,11,11.0930347442627,FALSE,33,27,22,88,67,41,2,0.5,0.25
2011-03-10,BOANE,0,2011,3,10,11,11.0930347442627,FALSE,32,27,23,88,66,40,2,0.5,0.25
2011-03-11,BOANE,0,2011,3,11,11,11.0930347442627,FALSE,32,27,22,88,64,31,1,0.5,0.25
2011-03-12,BOANE,0,2011,3,12,11,11.0930347442627,FALSE,37,30,24,89,71,32,2,0.5,0.25
2011-03-13,BOANE,0,2011,3,13,12,11.0930347442627,FALSE,34,30,27,89,76,56,4,0.5,0.25
2011-03-14,BOANE,17.0472145080566,2011,3,14,12,28.1402492523193,FALSE,34,30,25,83,70,52,2,0.5,0.25
2011-03-15,BOANE,5.6824049949646,2011,3,15,12,33.8226542472839,FALSE,32,28,24,89,72,59,4,0.5,0.25
2011-03-16,BOANE,10.3797225952148,2011,3,16,12,44.2023768424987,FALSE,31,28,25,89,74,57,4,1,0.5
2011-03-17,BOANE,0,2011,3,17,12,44.2023768424987,FALSE,32,27,23,94,78,52,3,0.5,0.25
2011-03-18,BOANE,0,2011,3,18,12,44.2023768424987,FALSE,35,29,24,94,73,41,2,0.5,0.25
2011-03-19,BOANE,0,2011,3,19,12,44.2023768424987,FALSE,33,28,24,78,68,49,5,0.5,0.25
2011-03-20,BOANE,0,2011,3,20,13,38.48868227005,FALSE,31,27,24,89,75,62,5,1,0.5
2011-03-21,BOANE,4.23229932785034,2011,3,21,13,42.7209815979003,FALSE,37,31,25,94,68,37,3,0.5,0.25
2011-03-22,BOANE,4.23229932785034,2011,3,22,13,46.9532809257506,FALSE,33,29,25,94,75,59,3,0.5,0.25
2011-03-23,BOANE,0,2011,3,23,13,46.9532809257506,FALSE,34,29,25,89,74,46,3,0.5,0.25
2011-03-24,BOANE,0,2011,3,24,13,46.9532809257506,FALSE,37,31,26,89,70,42,2,0.5,0.25
2011-03-25,BOANE,4.23229932785034,2011,3,25,13,51.185580253601,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-26,BOANE,13.5601224899292,2011,3,26,13,64.7457027435302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-27,BOANE,0,2011,3,27,14,64.7457027435302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-28,BOANE,0,2011,3,28,14,59.3663625717162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-29,BOANE,0,2011,3,29,14,59.3663625717162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-30,BOANE,0,2011,3,30,14,59.3663625717162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-31,BOANE,0,2011,3,31,14,59.3663625717162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-01,BOANE,0,2011,4,1,14,59.3663625717162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-02,BOANE,0,2011,4,2,14,59.3663625717162,FALSE,37,33,29,84,55,32,2,0.5,0.25
2011-04-03,BOANE,9.0568675994873,2011,4,3,15,68.4232301712035,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-04,BOANE,9.0568675994873,2011,4,4,15,77.4800977706908,FALSE,25,24,23,83,83,83,6,1,0.5
2011-04-05,BOANE,0,2011,4,5,15,77.4800977706908,FALSE,26,23,22,88,80,73,6,0.5,0.25
2011-04-06,BOANE,0,2011,4,6,15,77.4800977706908,FALSE,23,NA,23,73,73,73,3,1,0.5
2011-04-07,BOANE,0,2011,4,7,15,77.4800977706908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-08,BOANE,0,2011,4,8,15,77.4800977706908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-09,BOANE,0,2011,4,9,15,77.4800977706908,FALSE,21,21,20,68,66,64,4,0.5,0.25
2011-04-10,BOANE,0,2011,4,10,16,77.4800977706908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-11,BOANE,0,2011,4,11,16,77.4800977706908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-12,BOANE,0,2011,4,12,16,77.4800977706908,FALSE,27,24,22,88,71,61,5,0.5,0.25
2011-04-13,BOANE,0,2011,4,13,16,77.4800977706908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-14,BOANE,0,2011,4,14,16,60.4328832626342,FALSE,22,NA,22,88,88,88,8,0.5,0.25
2011-04-15,BOANE,0,2011,4,15,16,54.7504782676696,FALSE,26,26,26,65,63,61,4,1,0.5
2011-04-16,BOANE,10.1362342834473,2011,4,16,16,54.5069899559021,FALSE,27,27,26,69,67,65,3,1,0.5
2011-04-17,BOANE,0,2011,4,17,17,54.5069899559021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-18,BOANE,0,2011,4,18,17,54.5069899559021,FALSE,23,20,19,78,69,64,3,0.5,0.25
2011-04-19,BOANE,0,2011,4,19,17,54.5069899559021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-20,BOANE,0,2011,4,20,17,54.5069899559021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-21,BOANE,0,2011,4,21,17,50.2746906280518,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-22,BOANE,0,2011,4,22,17,46.0423913002014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-23,BOANE,0,2011,4,23,17,46.0423913002014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-24,BOANE,0,2011,4,24,18,46.0423913002014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-25,BOANE,0,2011,4,25,18,41.8100919723511,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-26,BOANE,0,2011,4,26,18,28.2499694824219,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-27,BOANE,0,2011,4,27,18,28.2499694824219,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-28,BOANE,0,2011,4,28,18,28.2499694824219,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-29,BOANE,0,2011,4,29,18,28.2499694824219,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
